year,month,oyo_id,hub,city,cluster,SRNs,GMV,OCC,OTA,TraveLoka,Booking.com,Agoda,Tiket.com,Pegipegi,Expedia,App,MM,Walk_In,Web,Direct,Rest,ARR,OTA,TraveLoka,Booking.com,Agoda,Tiket.com,Pegipegi,Expedia,App,MM,Walk_In,Web,Direct,Rest,Revpar,Cancellations,No_Shows,GTR,NTR,MG_Loss
2020,1,ID_BDG027,West Java 1,Bandung,Rancasari,1085,########,52.90%,28.02%,20.83%,2.03%,2.40%,2.03%,0.46%,0.18%,18.80%,1.01%,2.49%,0.92%,0.55%,1.11%,"174,206","174,384","176,189","154,056","167,290","182,606","163,249","176,281","166,986","192,727","211,296","188,126","181,048","176,963","92,160",23.51%,3.92%,24.71%,14.79%,########
2020,1,ID_BDG028,West Java 1,Bandung,Bandung Wetan,775,########,49.03%,27.48%,8.52%,3.87%,12.39%,1.42%,0.90%,0.13%,18.58%,1.16%,0.77%,0.77%,0.26%,0.00%,"170,813","183,886","190,143","179,900","177,748","216,543","174,495","267,892","150,693","150,000","136,920","257,351","162,900",0,"83,753",27.80%,3.61%,-13.03%,-24.60%,########
2020,1,ID_BDG029,West Java 1,Bandung,Coblong,620,########,71.29%,34.03%,11.45%,1.61%,12.58%,5.48%,2.26%,0.65%,34.84%,0.97%,0.16%,1.13%,0.16%,0.00%,"200,348","193,300","204,835","154,146","180,958","192,561","230,662","202,587","205,040","233,518","250,000","241,176","139,833",0,"142,829",29.95%,3.18%,24.39%,15.87%,0
2020,1,ID_BDG030,West Java 1,Bandung,Sukajadi,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_BDG031,West Java 1,Kabupaten Bandung Barat,Lembang,216,########,44.44%,32.87%,14.81%,0.93%,10.65%,1.39%,4.17%,0.93%,9.26%,0.46%,0.46%,0.46%,0.93%,0.00%,"266,950","283,434","273,256","151,468","320,444","222,912","266,875","317,911","198,682","255,000","355,000","293,447","313,150",0,"118,644",33.79%,0.00%,20.54%,5.78%,0
2020,1,ID_BDG032,West Java 1,Kabupaten Bandung Barat,Lembang,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_BDG033,West Java 1,Kabupaten Bandung,Rancabali,614,########,37.62%,19.22%,8.63%,0.81%,7.33%,2.28%,0.16%,0.00%,6.19%,0.16%,10.59%,0.49%,0.98%,0.00%,"248,737","264,965","273,872","203,214","260,404","268,654","255,255",0,"236,982","247,000","224,612","254,189","262,939",0,"93,580",23.96%,2.24%,44.02%,33.62%,0
2020,1,ID_BDG034,West Java 1,Bandung,Cinambo,2232,########,68.82%,25.81%,6.54%,2.42%,9.32%,2.64%,3.09%,0.45%,35.71%,4.39%,1.88%,0.85%,0.18%,0.00%,"193,796","193,171","196,593","192,701","190,284","202,671","202,080","195,857","188,505","223,080","229,551","206,815","183,350",0,"133,365",40.34%,4.79%,33.27%,26.43%,0
2020,1,ID_BDG035,West Java 1,Bandung,Kiaracondong,868,########,51.15%,22.70%,7.49%,1.61%,10.25%,0.81%,1.96%,0.46%,20.05%,7.26%,0.00%,0.58%,0.58%,0.00%,"163,246","170,518","179,622","170,740","166,218","156,971","168,539","142,986","146,381","184,916",0,"179,161","174,644",0,"83,504",29.64%,6.47%,32.36%,23.64%,0
2020,1,ID_BDG036,West Java 1,Bandung,Batununggal,217,########,58.99%,5.99%,5.99%,0.00%,0.00%,0.00%,0.00%,0.00%,2.30%,45.62%,5.07%,0.00%,0.00%,0.00%,"166,797","282,136","282,136",0,0,0,0,0,"232,615","125,101","375,828",0,0,0,"98,387",4.44%,0.74%,21.01%,17.75%,0
2020,1,ID_BDG037,West Java 1,Bandung,Cidadap,558,########,62.01%,44.98%,24.19%,3.23%,11.29%,2.87%,2.69%,0.36%,15.41%,1.08%,0.18%,0.36%,0.00%,0.00%,"221,882","229,746","225,212","230,033","247,339","194,354","213,113","301,910","198,581","230,333","200,000","222,519",0,0,"137,583",35.78%,7.68%,26.21%,12.18%,0
2020,1,ID_BDG038,West Java 1,Bandung,Coblong,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_BDG039,West Java 1,Bandung,Regol,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_BDG040,West Java 1,Kabupaten Bandung,Cileunyi,217,########,78.34%,49.77%,23.50%,0.46%,9.68%,2.30%,12.44%,1.38%,23.04%,0.00%,5.53%,0.00%,0.00%,0.00%,"243,417","241,880","236,575","267,719","253,234","243,830","234,533","306,844","231,166",0,"308,300",0,0,0,"190,696",20.45%,2.27%,28.46%,16.79%,0
2020,1,ID_BDG041,West Java 1,Bandung,Cibeunying Kaler,1550,########,50.45%,12.26%,4.52%,0.97%,6.00%,0.65%,0.06%,0.06%,7.16%,30.71%,0.06%,0.19%,0.06%,0.00%,"115,918","182,411","187,809","168,629","179,186","203,802","140,387","139,351","161,184","78,071","225,000","169,264","203,553",0,"58,482",27.75%,9.89%,11.62%,4.43%,"8,778,398"
2020,1,ID_BDG042,West Java 1,Kabupaten Bandung Barat,Lembang,617,########,46.03%,14.42%,6.16%,1.46%,3.89%,1.30%,1.62%,0.00%,4.21%,0.00%,27.07%,0.00%,0.32%,0.00%,"323,800","278,298","241,304","316,013","333,464","340,097","203,091",0,"234,189",0,"362,982",0,"241,899",0,"149,043",31.06%,6.39%,13.72%,8.77%,0
2020,1,ID_BDG043,West Java 1,Bandung,Sukajadi,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_BDG044,West Java 1,Bandung,Isola,360,########,60.00%,48.33%,29.72%,3.06%,9.17%,3.89%,2.50%,0.00%,6.11%,0.00%,5.28%,0.28%,0.00%,0.00%,"230,984","218,442","220,033","204,557","207,642","247,510","210,892",0,"183,978",0,"401,058","216,000",0,0,"138,590",21.79%,1.07%,23.64%,9.48%,0
2020,1,ID_BDG045,West Java 1,Bandung,Cidadap,186,"9,623,759",30.11%,22.58%,12.37%,0.54%,6.99%,0.54%,2.15%,0.00%,6.99%,0.00%,0.54%,0.00%,0.00%,0.00%,"171,853","174,816","172,707","180,663","183,220","150,799","164,172",0,"161,612",0,"180,526",0,0,0,"51,741",33.33%,0.00%,34.43%,20.11%,0
2020,1,ID_BDG046,West Java 1,Bandung,Cicendo,620,########,47.42%,16.29%,10.65%,1.13%,2.58%,0.81%,1.13%,0.00%,16.29%,14.03%,0.32%,0.48%,0.00%,0.00%,"150,761","182,105","180,205","175,864","189,377","174,423","195,127",0,"172,844","84,232","286,173","191,082",0,0,"71,490",48.17%,2.83%,48.86%,41.04%,0
2020,1,ID_BDG047,West Java 1,Kabupaten Bandung Barat,Lembang,179,########,39.66%,27.37%,4.47%,6.15%,8.38%,4.47%,1.68%,1.12%,8.38%,0.00%,3.91%,0.00%,0.00%,0.00%,"246,450","255,678","244,819","248,800","274,392","274,511","180,502","185,882","204,796",0,"271,113",0,0,0,"97,754",39.39%,6.82%,32.17%,18.38%,0
2020,1,ID_BDG048,West Java 1,Kabupaten Bandung Barat,Lembang,527,########,31.50%,18.41%,3.42%,2.66%,10.25%,1.14%,0.95%,0.00%,7.97%,0.00%,4.74%,0.19%,0.19%,0.00%,"282,536","296,937","269,834","402,829","266,026","375,843","337,160",0,"211,753",0,"347,973","287,168","218,043",0,"88,996",38.46%,0.73%,-5.61%,-17.19%,"3,099,083"
2020,1,ID_BDG049,West Java 1,Bandung,Buahbatu,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_BDG050,West Java 1,Bandung,Kiaracondong,310,########,46.45%,15.48%,2.26%,0.00%,11.61%,0.97%,0.65%,0.00%,14.84%,14.84%,0.65%,0.00%,0.65%,0.00%,"139,803","156,675","206,120",0,"146,545","174,671","138,968",0,"152,518","101,248","228,626",0,"240,370",0,"64,941",60.00%,4.88%,37.54%,30.05%,0
2020,1,ID_BDG051,West Java 1,Bandung,Sumur Bandung,620,########,65.97%,33.87%,8.55%,9.35%,14.03%,0.81%,0.97%,0.00%,24.52%,0.00%,6.13%,0.65%,0.81%,0.00%,"174,372","174,308","189,830","167,315","168,696","170,849","194,766",0,"162,580",0,"216,916","200,667","191,133",0,"115,029",44.32%,2.84%,18.33%,8.42%,0
2020,1,ID_BDG052,West Java 1,Bandung,Cibeunying Kidul,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_BDG053,West Java 1,Bandung,Sukajadi,248,########,66.53%,33.87%,12.10%,4.84%,6.85%,4.03%,2.82%,2.42%,14.52%,18.15%,0.00%,0.00%,0.00%,0.00%,"228,750","254,195","193,030","356,853","243,538","243,606","376,272","269,970","213,966","193,079",0,0,0,0,"152,192",42.51%,0.00%,25.66%,15.39%,0
2020,1,ID_BDG054,West Java 1,Bandung,Sukajadi,1085,########,60.55%,26.45%,10.88%,6.08%,3.96%,2.86%,2.12%,0.18%,22.12%,9.86%,1.01%,0.46%,0.65%,0.00%,"187,296","219,551","232,140","179,771","254,126","192,719","222,962","205,719","172,826","107,921","393,223","184,238","252,851",0,"113,414",36.40%,3.22%,15.29%,5.72%,0
2020,1,ID_BDG055,West Java 1,Bandung,Sukajadi,1860,########,57.53%,19.73%,9.73%,2.26%,6.72%,0.48%,0.38%,0.00%,36.67%,0.32%,0.32%,0.32%,0.16%,0.00%,"133,469","146,178","150,164","150,698","138,548","158,686","146,612",0,"125,827","137,603","200,452","147,689","145,370",0,"76,781",39.85%,3.74%,20.05%,13.02%,0
2020,1,ID_BDG056,West Java 2,Purwakarta,Purwakarta,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0
2020,1,ID_BDG057,West Java 1,Bandung,Sukajadi,1085,########,55.39%,46.64%,25.71%,7.37%,4.15%,1.47%,1.01%,5.16%,6.91%,0.09%,1.38%,0.18%,0.18%,0.00%,"253,562","255,556","254,894","225,238","293,092","294,495","262,019","284,706","235,858","210,000","288,476","204,044","222,500",0,"140,452",33.83%,6.19%,60.21%,44.02%,0
2020,1,ID_BDG058,West Java 1,Bandung,Cidadap,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0
2020,1,ID_BDG059,West Java 1,Bandung,Sukajadi,2139,########,68.16%,47.64%,26.51%,14.31%,3.04%,1.92%,0.98%,0.19%,13.23%,3.41%,2.76%,0.51%,0.61%,0.00%,"233,672","228,980","231,134","219,902","227,559","241,661","274,541","273,336","247,225","190,036","294,800","244,467","264,860",0,"159,277",26.76%,4.44%,22.97%,10.48%,0
2020,1,ID_BDG060,West Java 1,Bandung,Lengkong,620,########,83.23%,6.45%,0.65%,0.48%,3.39%,1.45%,0.48%,0.00%,32.90%,43.06%,0.48%,0.32%,0.00%,0.00%,"117,274","155,100","142,372","235,561","152,953","132,506","174,425",0,"122,454","106,665","216,667","99,550",0,0,"97,602",50.41%,2.03%,11.61%,9.75%,0
2020,1,ID_BDG061,West Java 1,Bandung,Astana Anyar,713,########,60.31%,32.12%,14.31%,6.45%,6.03%,3.79%,1.40%,0.00%,20.90%,3.79%,3.23%,0.00%,0.14%,0.14%,"237,218","257,178","263,985","243,877","261,679","251,963","232,609",0,"209,372","227,000","216,691",0,"414,463","385,979","143,063",33.33%,2.96%,26.41%,15.92%,0
2020,1,ID_BDG062,West Java 1,Bandung,Astana Anyar,246,########,37.40%,30.49%,30.08%,0.00%,0.00%,0.00%,0.41%,0.00%,6.91%,0.00%,0.00%,0.00%,0.00%,0.00%,"212,519","215,156","214,319",0,0,0,"277,150",0,"200,883",0,0,0,0,0,"79,479",11.36%,18.94%,29.27%,13.62%,0
2020,1,ID_BDG063,West Java 1,Bandung,Sumur Bandung,1798,########,56.12%,47.83%,26.59%,2.06%,15.24%,3.34%,0.17%,0.06%,4.23%,1.50%,2.11%,0.22%,0.06%,0.17%,"340,666","343,142","333,873","362,108","348,331","381,879","305,460","316,768","320,467","346,341","300,581","411,634","342,000","503,997","191,175",17.75%,5.41%,22.42%,5.82%,0
2020,1,ID_BDG064,West Java 1,Bandung,Isola,2111,########,23.35%,17.62%,6.63%,3.74%,2.23%,0.85%,1.47%,2.46%,2.18%,0.57%,2.75%,0.00%,0.24%,0.00%,"213,184","200,889","211,588","172,581","198,739","227,425","198,721","197,755","234,902","107,142","293,821",0,"247,271",0,"49,787",37.53%,3.36%,65.10%,52.27%,0
2020,1,ID_BDG065,West Java 1,Bandung,Coblong,620,########,36.13%,16.94%,3.23%,2.90%,6.29%,1.94%,1.94%,0.32%,18.23%,0.81%,0.00%,0.16%,0.00%,0.00%,"245,104","288,018","257,873","326,988","303,512","288,320","239,781","180,417","204,208","260,200",0,"285,000",0,0,"88,554",51.45%,5.22%,-55.70%,-66.09%,########
2020,1,ID_BDG066,West Java 1,Bandung,Kiaracondong,1285,########,48.17%,29.42%,14.94%,4.12%,7.24%,2.02%,0.93%,0.16%,15.33%,0.16%,2.96%,0.31%,0.00%,0.00%,"200,815","201,149","203,390","205,729","188,601","217,715","208,825","186,723","169,930","236,600","356,579","192,671",0,0,"96,735",19.83%,3.47%,-17.36%,-29.01%,########
2020,1,ID_BDG067,West Java 1,Bandung,Coblong,434,########,51.38%,17.05%,9.22%,3.23%,2.30%,1.61%,0.46%,0.00%,26.73%,0.00%,7.37%,0.23%,0.00%,0.00%,"283,044","263,082","251,511","237,802","267,956","269,327","457,794",0,"243,636",0,"473,880","224,712",0,0,"145,435",54.13%,6.68%,21.11%,15.36%,0
2020,1,ID_BDG068,West Java 1,Bandung,Isola,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_BDG069,West Java 1,Bandung,Isola,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_BDG070,West Java 1,Bandung,Gegerkalong,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_BDG071,West Java 1,Bandung,Rancasari,558,########,39.78%,19.89%,5.91%,4.84%,8.60%,0.00%,0.54%,0.00%,19.89%,0.00%,0.00%,0.00%,0.00%,0.00%,"146,457","173,379","208,138","194,690","138,847",0,"151,748",0,"119,536",0,0,0,0,0,"58,268",42.54%,3.18%,-72.46%,-83.65%,########
2020,1,ID_BDG072,West Java 1,Bandung,Cidadap,403,########,43.42%,21.84%,13.65%,4.47%,0.74%,0.99%,1.99%,0.00%,13.15%,0.00%,5.96%,0.00%,2.48%,0.00%,"260,603","265,963","260,722","271,397","306,170","313,079","251,137",0,"249,363",0,"278,128",0,"230,940",0,"113,165",31.58%,10.86%,4.73%,-4.67%,0
2020,1,ID_BDG073,West Java 1,Bandung,Rancasari,1013,########,28.13%,10.56%,6.52%,0.10%,2.47%,0.39%,1.09%,0.00%,14.51%,0.00%,2.57%,0.39%,0.10%,0.00%,"136,439","131,047","130,129","113,188","133,251","131,902","132,853",0,"130,635",0,"187,512","158,581","150,009",0,"38,386",32.89%,4.19%,35.59%,28.70%,0
2020,1,ID_BDG074,West Java 1,Bandung,Sukajadi,651,########,53.76%,32.87%,11.83%,1.84%,16.59%,1.38%,1.08%,0.00%,13.36%,3.69%,3.07%,0.15%,0.61%,0.00%,"212,114","205,791","190,669","337,947","204,670","198,948","176,886",0,"201,800","266,473","265,550","156,750","195,230",0,"114,040",30.49%,3.22%,22.86%,11.90%,0
2020,1,ID_BDG075,West Java 1,Bandung,Mandalajati,744,########,52.96%,23.25%,12.50%,0.81%,8.33%,0.40%,1.21%,0.00%,29.17%,0.13%,0.00%,0.00%,0.40%,0.00%,"187,973","176,251","184,556","136,749","174,410","141,163","141,150",0,"197,217","210,857",0,0,"187,620",0,"99,545",31.76%,10.04%,28.52%,20.78%,0
2020,1,ID_BDG076,West Java 1,Bandung,Bandung,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_BDG077,West Java 1,Bandung,Cibeunying Kaler,318,########,50.63%,26.10%,7.55%,0.94%,15.41%,1.57%,0.63%,0.00%,22.96%,0.63%,0.00%,0.94%,0.00%,0.00%,"178,088","181,062","202,579","221,306","169,152","178,424","160,908",0,"168,198","400,000",0,"188,531",0,0,"90,164",36.15%,1.92%,36.02%,26.21%,0
2020,1,ID_BDG078,West Java 1,Bandung,Jatinangor,1023,########,32.55%,21.60%,13.20%,1.37%,4.50%,0.29%,1.86%,0.39%,6.84%,0.68%,2.93%,0.20%,0.20%,0.10%,"164,025","173,686","180,017","183,582","141,623","199,506","169,668","293,816","140,347","145,182","155,180","123,570","119,394","253,936","53,392",21.58%,7.26%,-103.60%,-116.92%,########
2020,1,ID_BDG079,West Java 1,Bandung,Kiaracondong,558,########,46.95%,15.77%,3.76%,0.00%,9.32%,1.08%,1.61%,0.00%,30.65%,0.18%,0.18%,0.18%,0.00%,0.00%,"143,086","153,817","163,925",0,"154,397","149,678","129,636",0,"136,947","135,000","250,000","149,645",0,0,"67,184",27.62%,5.37%,-33.15%,-39.93%,########
2020,1,ID_BDG080,West Java 1,Bandung,Jatinangor,377,########,44.03%,28.65%,17.51%,2.12%,6.90%,0.53%,1.59%,0.00%,13.53%,0.00%,0.00%,0.80%,0.80%,0.27%,"218,058","217,865","214,286","210,799","223,549","276,188","222,577",0,"215,592",0,0,"237,752","216,000","311,810","96,015",37.00%,7.67%,31.67%,19.51%,0
2020,1,ID_BDG081,West Java 1,Bandung,Cidadap,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_BDG082,West Java 1,Bandung,Sumur Bandung,775,########,56.77%,34.97%,25.55%,2.58%,5.16%,1.68%,0.00%,0.00%,6.84%,0.00%,13.55%,0.77%,0.65%,0.00%,"219,070","227,210","218,544","283,363","238,505","238,056",0,0,"229,955",0,"189,258","265,049","233,411",0,"124,375",13.22%,2.49%,21.28%,9.34%,0
2020,1,ID_BDG083,West Java 1,Bandung,Sumur Bandung,465,########,54.62%,28.39%,16.13%,0.65%,7.96%,3.23%,0.22%,0.22%,15.48%,1.72%,8.39%,0.22%,0.43%,0.00%,"197,556","196,611","201,326","204,254","171,319","241,746","113,360","162,134","204,180","229,900","184,116","126,480","189,669",0,"107,912",27.88%,4.02%,24.71%,15.06%,0
2020,1,ID_BDG084,West Java 1,Bandung,Bandung Wetan,492,########,67.68%,45.73%,37.40%,1.83%,4.67%,1.63%,0.00%,0.20%,8.94%,6.71%,5.49%,0.20%,0.00%,0.61%,"260,850","255,868","258,695","210,598","259,201","216,193",0,"383,848","235,501","272,727","336,309","250,283",0,"200,000","176,551",23.99%,1.35%,21.57%,8.92%,0
2020,1,ID_BDG085,West Java 1,Bandung,Sukajadi,2790,########,71.86%,59.68%,33.30%,3.05%,19.93%,1.51%,1.72%,0.18%,8.17%,2.04%,1.83%,0.14%,0.00%,0.00%,"302,380","297,464","296,911","304,241","297,285","303,601","291,450","311,162","304,391","324,175","429,742","299,703",0,0,"217,302",16.05%,1.84%,76.92%,61.45%,0
2020,1,ID_BDG086,West Java 1,Kabupaten Bandung Barat,Lembang,341,########,48.68%,39.88%,33.14%,1.76%,1.47%,3.23%,0.29%,0.00%,5.87%,2.93%,0.00%,0.00%,0.00%,0.00%,"240,157","242,466","233,566","220,707","247,817","346,521","207,304",0,"183,935","321,200",0,0,0,0,"116,909",38.91%,0.73%,31.43%,15.93%,0
2020,1,ID_BDG087,West Java 1,Bandung,Sumur Bandung,930,########,52.15%,15.70%,7.85%,2.26%,2.15%,2.15%,0.11%,1.18%,27.31%,1.61%,6.56%,0.32%,0.65%,0.00%,"202,672","221,150","223,694","192,400","239,967","193,479","169,899","279,912","182,190","269,142","226,238","259,088","186,155",0,"105,695",36.55%,5.71%,-41.38%,-45.04%,########
2020,1,ID_BDG088,West Java 1,Bandung,Batununggal,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0
2020,1,ID_BDG089,West Java 1,Bandung,Coblong,2941,########,53.32%,35.60%,20.37%,4.05%,6.70%,1.94%,1.39%,1.16%,8.26%,7.45%,1.70%,0.14%,0.00%,0.17%,"273,371","282,290","286,532","244,054","283,475","285,660","288,468","321,404","234,390","259,679","318,100","262,426",0,"461,530","145,748",18.91%,1.57%,21.22%,8.44%,0
2020,1,ID_BDG090,West Java 1,Bandung,Sukajadi,186,########,48.39%,8.06%,3.76%,3.23%,0.54%,0.54%,0.00%,0.00%,40.32%,0.00%,0.00%,0.00%,0.00%,0.00%,"131,572","136,616","135,434","135,408","117,497","171,265",0,0,"130,563",0,0,0,0,0,"63,664",41.84%,12.24%,-36.17%,-39.29%,"4,361,153"
2020,1,ID_BDG091,West Java 1,Bandung,Sukajadi,1891,########,33.05%,18.93%,3.81%,4.76%,9.31%,0.16%,0.90%,0.00%,13.01%,0.11%,0.16%,0.74%,0.11%,0.00%,"134,381","136,362","134,386","132,664","140,690","104,069","125,189",0,"130,273","189,500","220,947","121,653","189,200",0,"44,415",32.45%,10.42%,-37.64%,-48.38%,########
2020,1,ID_BDG092,West Java 1,Bandung,Isola,964,########,26.56%,11.10%,5.29%,1.76%,1.76%,1.66%,0.62%,0.00%,1.66%,0.21%,13.38%,0.10%,0.10%,0.00%,"306,100","313,961","307,215","312,129","312,160","330,862","336,523",0,"302,045","495,000","296,170","431,200","308,000",0,"81,288",18.61%,0.63%,14.08%,6.17%,0
2020,1,ID_BDG093,West Java 1,Bandung,Sukajadi,186,########,56.45%,20.97%,4.30%,0.54%,15.59%,0.54%,0.00%,0.00%,33.33%,0.00%,0.00%,2.15%,0.00%,0.00%,"145,465","157,743","159,030","189,256","153,759","231,451",0,0,"136,936",0,0,"157,955",0,0,"82,117",42.31%,0.00%,-5.65%,-13.25%,"1,234,024"
2020,1,ID_BDG094,West Java 1,Bandung,Cidadap,1270,########,39.76%,12.44%,8.19%,1.02%,2.76%,0.47%,0.00%,0.00%,23.07%,1.34%,2.20%,0.47%,0.24%,0.00%,"150,778","162,839","170,661","128,306","153,813","154,725",0,0,"138,344","198,203","162,590","214,901","222,696",0,"59,955",30.77%,6.58%,-74.77%,-81.09%,########
2020,1,ID_BDG095,West Java 1,Bandung,Bandung Kidul,558,########,53.76%,16.31%,8.96%,4.48%,0.36%,0.00%,1.25%,1.25%,28.85%,0.00%,8.06%,0.54%,0.00%,0.00%,"175,468","173,282","172,064","163,429","190,182",0,"229,112","156,518","156,608",0,"245,933","196,963",0,0,"94,338",41.35%,2.26%,20.68%,15.34%,0
2020,1,ID_BDG096,West Java 1,Bandung,Andir,217,########,60.83%,23.04%,11.06%,0.00%,8.29%,0.92%,2.30%,0.46%,18.43%,0.00%,4.61%,0.92%,0.92%,12.90%,"177,986","173,363","175,693",0,"169,774","137,525","196,769","136,678","186,884",0,"299,000","280,298","150,000","125,000","108,268",25.95%,2.70%,20.95%,14.06%,0
2020,1,ID_BDG097,West Java 1,Bandung,Cibeunying Kaler,495,########,44.65%,19.19%,7.07%,4.44%,7.47%,0.00%,0.00%,0.20%,22.63%,0.40%,2.22%,0.00%,0.20%,0.00%,"173,348","156,370","154,002","159,506","157,601",0,0,"124,714","183,580","179,500","213,818",0,"182,705",0,"77,394",34.35%,4.43%,28.95%,21.78%,0
2020,1,ID_BDG098,West Java 1,Bandung,Sukajadi,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_BDG099,West Java 1,Bandung,Sukajadi,775,########,66.71%,13.55%,4.13%,1.42%,7.10%,0.39%,0.52%,0.00%,51.10%,0.00%,0.00%,2.06%,0.00%,0.00%,"135,110","139,924","130,771","147,848","144,451","125,930","139,610",0,"133,421",0,0,"145,327",0,0,"90,131",49.69%,4.52%,26.23%,22.30%,0
2020,1,ID_BDG100,West Java 1,Bandung,Lengkong,155,"9,986,171",51.61%,27.74%,10.97%,2.58%,0.00%,8.39%,3.87%,1.94%,20.00%,0.65%,1.94%,1.29%,0.00%,0.00%,"124,827","117,044","116,258","122,920",0,"109,985","114,059","150,222","122,030","170,000","240,687","139,150",0,0,"64,427",46.67%,0.00%,39.15%,30.16%,0
2020,1,ID_BDG101,West Java 1,Bandung,Lengkong,13,"1,877,509",100.00%,46.15%,23.08%,23.08%,0.00%,0.00%,0.00%,0.00%,53.85%,0.00%,0.00%,0.00%,0.00%,0.00%,"144,424","148,435","124,708","172,162",0,0,0,0,"140,986",0,0,0,0,0,"144,424",86.60%,0.00%,62.49%,54.03%,0
2020,1,ID_BDG102,West Java 1,Bandung,Coblong,186,########,56.45%,41.40%,23.66%,1.08%,16.13%,0.00%,0.54%,0.00%,13.44%,1.08%,0.00%,0.54%,0.00%,0.00%,"222,219","222,431","206,675","210,687","243,180",0,"316,748",0,"216,251","300,000",0,"199,500",0,0,"125,446",32.28%,1.27%,30.68%,16.37%,0
