year,month,oyo_id,hub,city,cluster,SRNs,GMV,OCC,OTA,TraveLoka,Booking.com,Agoda,Tiket.com,Pegipegi,Expedia,App,MM,Walk_In,Web,Direct,Rest,ARR,OTA.1,TraveLoka.1,Booking.com.1,Agoda.1,Tiket.com.1,Pegipegi.1,Expedia.1,App.1,MM.1,Walk_In.1,Web.1,Direct.1,Rest.1,Revpar,Cancellations,No_Shows,GTR,NTR,MG_Loss
2020,1,ID_LPG006,South Sumatra,Bandar Lampung,Liwa,434,44952688.82,0.5968,0.2189,0.1406,0.0438,0.0207,0.0092,0.0,0.0046,0.0922,0.2765,0.0092,0.0,0.0,0.0,173555,216406,206037,233086,210067,335656,0,164220,196182,131208,200000,0,0,0,103573,0.3105,0.0079,0.2981,0.2138,0
2020,1,ID_LPG007,South Sumatra,Bandar Lampung,Tulang Bawang,186,29342778.58,0.7419,0.4839,0.1505,0.0323,0.1828,0.0161,0.0591,0.043,0.2043,0.0,0.043,0.0,0.0108,0.0,212639,213582,185258,363395,194442,166271,283598,203167,197171,0,276875,0,207196,0,157765,0.2308,0.011,0.25670000000000004,0.13369999999999999,0
2020,1,ID_LPG008,South Sumatra,Bandar Lampung,Natar,496,31482025.0,0.4919,0.123,0.0423,0.0302,0.0484,0.0,0.002,0.0,0.1774,0.1875,0.004,0.0,0.0,0.0,129034,196584,213585,189697,188515,0,136486,0,173578,42020,155000,0,0,0,63476,0.3573,0.0576,0.6887000000000001,0.6133,0
2020,1,ID_LPG009,South Sumatra,Bandar Lampung,Tulang Bawang,682,47848583.27,0.3578,0.2581,0.1686,0.0117,0.0308,0.0396,0.0044,0.0029,0.0689,0.0,0.0279,0.0029,0.0,0.0,196085,186573,180901,151396,156114,238503,239712,192474,178671,0,322109,245161,0,0,70154,0.1903,0.1555,0.2743,0.1475,0
2020,1,ID_LPG010,South Sumatra,Bandar Lampung,Natar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_LPG011,South Sumatra,Bandar Lampung,Pesawaran,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_LPG012,South Sumatra,Bandar Lampung,Pesawaran,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_LPG013,South Sumatra,Bandar Lampung,Pesawaran,186,26183494.61,0.6022,0.2742,0.1613,0.0591,0.0054,0.0484,0.0,0.0,0.0968,0.0,0.2258,0.0,0.0054,0.0,233762,216247,209631,235822,307825,204199,0,0,245452,0,250517,0,212842,0,140760,0.4093,0.0104,0.1865,0.1096,0
2020,1,ID_LPG014,South Sumatra,Bandar Lampung,Lampung Timur,564,71832739.61,0.6365,0.2323,0.1223,0.0071,0.0496,0.0443,0.0071,0.0018,0.0904,0.1507,0.1543,0.0071,0.0018,0.0,200099,209900,194744,229766,237963,223529,187151,140747,168968,77647,322565,220142,177560,0,127368,0.2217,0.0128,0.2032,0.1328,0
2020,1,ID_LPG015,South Sumatra,Bandar Lampung,Pringsewu,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_LPG016,South Sumatra,Bandar Lampung,Bandar Lampung,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_LPG017,South Sumatra,Bandar Lampung,Tulang Bawang,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_LPG018,South Sumatra,Bandar Lampung,Bandar Lampung,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_LPG019,South Sumatra,Bandar Lampung,Pringsewu,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_LPG020,South Sumatra,Bandar Lampung,Pringsewu,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0
2020,1,ID_LPG021,South Sumatra,Bandar Lampung,Natar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_LPG022,South Sumatra,Bandar Lampung,Tulang Bawang,186,19144071.24,0.4086,0.2688,0.1505,0.0054,0.0753,0.0108,0.0215,0.0054,0.0968,0.0,0.0323,0.0,0.0054,0.0054,251897,250482,245161,206359,267191,336293,214682,181258,235349,0,325000,0,242283,191529,102926,0.5272,0.0598,0.2602,0.1366,0
2020,1,ID_LPG023,South Sumatra,Bandar Lampung,Tulang Bawang,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_LPG024,South Sumatra,Bandar Lampung,Tulang Bawang,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_LPG025,South Sumatra,Bandar Lampung,Natar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_LPG026,South Sumatra,Bandar Lampung,Liwa,406,35847085.89,0.4975,0.4064,0.2685,0.0025,0.0961,0.0246,0.0148,0.0,0.0837,0.0,0.0,0.0049,0.0025,0.0,177474,180353,177691,117391,174601,188448,263102,0,160956,0,0,152000,314945,0,88300,0.3214,0.1236,0.4625,0.3061,0
2020,1,ID_LPG027,South Sumatra,Bandar Lampung,Metro,437,19244854.22,0.238,0.1831,0.0664,0.0,0.0915,0.016,0.0092,0.0,0.0389,0.0,0.0137,0.0,0.0023,0.0,185036,187815,164296,0,196040,248233,170344,0,171413,0,194574,0,137143,0,44036,0.2569,0.0208,0.6054999999999999,0.45840000000000003,0
2020,1,ID_LPG028,South Sumatra,Bandar Lampung,Tulang Bawang,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_LPG029,South Sumatra,Bandar Lampung,Tanggamus,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_LPG030,South Sumatra,Bandar Lampung,Tulang Bawang,527,34837480.29,0.5009,0.1537,0.0949,0.0,0.0531,0.0,0.0057,0.0,0.1025,0.1746,0.055,0.0152,0.0,0.0,131973,189610,183411,0,191807,0,272407,0,169042,46344,162370,172728,0,0,66112,0.4634,0.0,0.2784,0.1937,0
2020,1,ID_LPG031,South Sumatra,Bandar Lampung,Lampung Timur,620,61710269.78,0.4484,0.3081,0.229,0.0113,0.0613,0.0032,0.0032,0.0,0.0516,0.021,0.0677,0.0,0.0,0.0,221973,211663,217974,181531,190728,290567,187935,0,211904,209913,280262,0,0,0,99530,0.2578,0.0182,0.2659,0.1404,0
2020,1,ID_LPG032,South Sumatra,Bandar Lampung,Tanggamus,822,52045045.49,0.3041,0.1472,0.0912,0.0109,0.0255,0.0146,0.0049,0.0,0.1436,0.0036,0.0012,0.0012,0.0073,0.0,208205,220444,212454,261346,211537,240665,264328,0,195718,180953,244730,251612,207278,0,63323,0.4084,0.0936,0.3406,0.255,0
2020,1,ID_LPG033,South Sumatra,Bandar Lampung,Metro,589,33199938.94,0.3362,0.2309,0.1698,0.0085,0.0424,0.0,0.0102,0.0,0.0747,0.0,0.0238,0.0034,0.0034,0.0,167658,165254,154637,271355,179191,0,195731,0,166922,0,195714,158572,160000,0,56360,0.2008,0.004,0.46869999999999995,0.3417,0
2020,1,ID_LPG034,South Sumatra,Bandar Lampung,Metro,279,27281589.47,0.5412,0.276,0.1685,0.0179,0.0896,0.0,0.0,0.0,0.2616,0.0,0.0,0.0,0.0,0.0036,180679,181269,181094,170164,183820,0,0,0,179792,0,0,0,0,200000,97787,0.3993,0.0373,0.3661,0.2668,0
2020,1,ID_LPG035,South Sumatra,Bandar Lampung,Tanggamus,403,29345217.83,0.4119,0.2258,0.1563,0.0025,0.067,0.0,0.0,0.0,0.1067,0.0695,0.0,0.0074,0.0025,0.0,176783,204809,219350,223079,170202,0,0,0,187831,66667,0,201680,160000,0,72819,0.3266,0.004,0.46740000000000004,0.3442,0
2020,1,ID_LPG036,South Sumatra,Bandar Lampung,Metro,1581,56806738.67,0.1891,0.0595,0.0443,0.0044,0.0108,0.0,0.0,0.0,0.0304,0.062,0.0348,0.0025,0.0,0.0,190010,147434,145324,166465,148285,0,0,0,132665,232143,240909,146563,0,0,35935,0.3185,0.0751,0.4692,0.42219999999999996,0
2020,1,ID_LPG037,South Sumatra,Bandar Lampung,Tanggamus,310,4322389.83,0.071,0.0452,0.0452,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0065,0.0,0.0129,196383,179614,179614,0,0,0,0,0,190000,0,0,129580,0,291666,13937,0.4048,0.0714,0.37060000000000004,0.24710000000000001,0
2020,1,ID_LPG038,South Sumatra,Bandar Lampung,Bandar Lampung,372,6691664.042,0.0941,0.0538,0.0296,0.0027,0.0108,0.0,0.0108,0.0,0.0403,0.0,0.0,0.0,0.0,0.0,191162,171971,143551,245387,205682,0,198062,0,216750,0,0,0,0,0,17986,0.5541,0.2095,0.5518,0.457,0
2020,1,ID_LPG039,South Sumatra,Bandar Lampung,Bandar Lampung,185,9605159.559,0.3243,0.0378,0.0,0.0378,0.0,0.0,0.0,0.0,0.2757,0.0,0.0054,0.0054,0.0,0.0,160098,217384,0,217384,0,0,0,0,151336,0,250000,116043,0,0,51924,0.5506,0.0696,0.33039999999999997,0.3035,0
2020,1,ID_LPG040,Jakarta,Jakarta,Ancol,279,8938605.822,0.2079,0.0287,0.0036,0.0,0.0,0.0251,0.0,0.0,0.1541,0.0072,0.0,0.0179,0.0,0.0,154103,168352,459141,0,0,126811,0,0,155196,150000,0,123548,0,0,32036,0.5105,0.0839,0.5864,0.5664,0
2020,1,ID_LPG041,South Sumatra,Bandar Lampung,Tulang Bawang,384,11331072.0,0.1875,0.0573,0.0,0.0443,0.0,0.013,0.0,0.0,0.125,0.0,0.0026,0.0026,0.0,0.0,157376,127355,0,137385,0,93253,0,0,170681,0,210000,126561,0,0,29508,0.4088,0.0657,0.5018,0.4608,0
2020,1,ID_LPG042,South Sumatra,Bandar Lampung,Tanggamus,620,2552554.012,0.0323,0.021,0.0032,0.0177,0.0,0.0,0.0,0.0,0.0081,0.0,0.0,0.0032,0.0,0.0,127462,119371,138050,115975,0,0,0,0,144000,0,0,138709,0,0,4112,0.5686,0.0392,0.5354,0.42090000000000005,0
2020,1,ID_LPG043,South Sumatra,Bandar Lampung,Bandar Lampung,217,16686150.03,0.2581,0.0092,0.0,0.0046,0.0046,0.0,0.0,0.0,0.0599,0.1014,0.0461,0.0046,0.0,0.0369,297926,250957,0,279639,222275,0,0,0,257942,281818,387233,361666,0,299340,76884,0.3628,0.1416,0.47,0.4646,0
2020,1,ID_LPG044,South Sumatra,Lampung,Lampung,10,207500.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,103750,0,0,0,0,0,0,0,103750,0,0,0,0,0,20750,0.5,0.0,0.46869999999999995,0.46869999999999995,0
2020,1,ID_LPG045,South Sumatra,Lampung,Lampung,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_LPG046,South Sumatra,Lampung,Lampung,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_LUN001,East Java 2,Tulungagung,Tulungagung,138,14670438.45,0.5725,0.442,0.2391,0.1014,0.0435,0.058,0.0,0.0,0.1014,0.0,0.0,0.029,0.0,0.0,185690,169524,164614,160153,162694,211302,0,0,228249,0,0,283263,0,0,106301,0.451,0.0327,0.3089,0.1807,0
